Resource,Path,Git Org,Git Repository,Misconfigurations,Severity,Policy title,Guideline
3657f444aaf0e1fdde82ea83efbe59631a0c6c81,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
248483e7c6d302bc48a9ca610e2b328317111f92,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
773d988ec8b2dc4c3d3260fae9e3b996c688a56c,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
cb8ea833191a2563fb90805e7a6016d7d4d1c009,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
31b212af37923204c1ad6899493c1db6d12e9cb0,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d3b6f5a3d320c29522222189f7aac13470bfec17,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
1611d77458291b761f922c5a6ac77e932435cf8e,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d2d4710b8c900bb4165f728e6f4c649d69998110,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b3289e2098e7f96152a8abcb0136acfb98aeb795,/milvus-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
62572bfd46ae0387e719183949929e1b1c7ef25b,/minio-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d5e0ada0f951227aeb6d2f1ead02369e36f56835,/minio-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6066bc9f8b4b23ed0aee38f0e640dad9269d59c5,/mlflow-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
14ea7093ef097aa729c0bc13ae63652379a15426,/mlflow-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d053dc74d2aed839a67c99f432f424ad4dbc8641,/mlflow-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
810537ff956ff8e6334b54d903b739e7676bf69a,/mlflow-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
eb97b5434e29296f55032cb1370ed58ede241023,/mlflow-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
ebd346db8ca8e85d62196aa6c8416744e953e770,/mongodb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b2c396a81acff9a4c01d635f56bce1ca55b08b5f,/mongodb-sharded-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
78bdf92f76002ff2e0fd68ca0a8862a94b98c5c4,/moodle-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
0b7351c173b1cea5799d18f6afe55949c94c140b,/moodle-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
4404c1c2bccb172d4e05414202326d8b53f04cc7,/moodle-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
34f5b9f2029c014b3f37a71ea2af998c4e8b0c1a,/mysql-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
219e025958bd035dbfcf2cdc755ead76d29a33ab,/mysql-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a863db969fb7ee5c2f49a5cf1a41ef4454ca2828,/nats-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
252b1623b6660ffc6d7108330cec81581ec7a532,/nessie-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
88cbb8e899dc2079a35ce778bd3512354e2aa46e,/nessie-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
07fe47248c1689fb360e5012679976af0d468fc9,/oauth2-proxy-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
11d9f36f4d15bce572815014819bcc83c4104160,/oauth2-proxy-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
c558e02bad291ae73a4edcb35679d080b8164a72,/odoo-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
9ec373525d1b9533dcb8a4ff3776e168460f0ce5,/odoo-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
2f71ed141fa8abc1661e41684bd2ef6fd79a1f75,/odoo-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
3b6e7e8458a8cbed77ce99b0be72c106903a389a,/opencart-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
cb96953b4436508b754f9dcf94ba1c5d576f385d,/opencart-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
f6e4145f4479f0a425c1bd18f1487044f4e04882,/opencart-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
730aac068c1c13fb5d3672d6ddbf7f82f3923d05,/parse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a5d1d5328e6230e6c026ecbf832a18d9f195c222,/parse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
fe081cd0442d794ca0cf92e3591ad1410df559db,/parse-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
52caea230e0a0155434ab62b4b6f8e2ad3931206,/phpbb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
edfdcc5feaf3582aa010e4b4c2d8a64eebdff937,/phpbb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d75f49ce15194add96c8f54ecb535d9f9d8f719d,/phpbb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
f6138812954e213518d1f052def15dbc49a73e4c,/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
38e5a964db3922205252e0fa0287a6c56ad8f206,/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
ea02fed3285d2ec8ac7cf7a7ce88d45ac0971d90,/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
4edb7f0cd3059bf31dd201b9677f6de7d6cc25e2,/postgresql-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
6784f71dcbaf081f512216258279ce0daebb006c,/prestashop-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
2369664b93a9eb741d4c026e740312d3b7026474,/prestashop-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
9cf707fb8ed2208b91b72257eaa818f7db1f7cd7,/prestashop-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
e0374fbb0e9df1f04281e0a9d9c01687a27f522f,/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a119e9c613a205013c66496084e2039df01eab5d,/rabbitmq-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
96c1c7ed2d68cf08e8694f473db83d90d84ca3f4,/redis-cluster-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
c9f211b734437044a330c67db3f68b61307b9e32,/redis-cluster-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
4a6623b3afe407adebb353ed381a83c3a29af1cd,/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
bb21e732568333232b0f9a2560b48947790c2882,/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
ed31cc0c628dfd0e33e9e05e8ca05f553d00c0c3,/redis-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b363ca277e077053dcd78c5cd75bf9e67137d4c8,/redmine-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
ddf560656eb568063dd14caa464d213cceddaaa6,/redmine-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
31bbaf93a823e6c0a180b013998be1e05b7ea2b1,/redmine-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
692a6a437d7e2c8a5aeaa2576244c502d064ac0b,/redmine-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
082d3f33b14623c9a2f71a98a177918b2d7f5746,/redmine-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
151344866ccfe3b87ee606a44dcfe55d22f62a28,/schema-registry-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
8cfb5034ccb4d51661d029bf1caaa17b65fd1af2,/schema-registry-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
cb8ea833191a2563fb90805e7a6016d7d4d1c009,/schema-registry-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
31b212af37923204c1ad6899493c1db6d12e9cb0,/schema-registry-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
d3b6f5a3d320c29522222189f7aac13470bfec17,/schema-registry-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
39e337f4819d46b001c3b01407261b759a44759e,/schema-registry-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
844f2d3e9a6d7347e595d73e0a44b61fad2ea166,/scylladb-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
b44b5a8cb843095f5811ec449185da9c684b5563,/seaweedfs-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
207a32eaaf11633ab52bbdcd88a689fb36d44f3f,/seaweedfs-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
475aeb2c078eeef26280f3f4f7ef44acc9c042f2,/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
3fe0af491f481a3c05ac9e84fa5520aca15175c8,/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
a5ecfe148bb435504b94307545884f3370a8b87b,/sonarqube-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
abe8630182176543a18eace10ff757b632ec3f75,/sonarqube-manifest.yaml,cli_repo,bitnami-successful,CKV_SECRET_6,,Base64 High Entropy String,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6
